0.25623,0.70071,0.82769,-0.40375
1.3951,1.3104,1.0637,-0.12707
-0.14384,0.52274,0.81195,-0.74717
-0.093966,0.55681,0.89408,-1.3591
-0.099409,0.54603,0.88015,-1.9572
0.054903,0.4948,0.72832,-2.3375
0.35764,0.15642,-0.22714,-1.652
0.067822,-0.055644,-0.44243,-0.13429
-0.29351,-0.0048942,-0.032751,-0.27718
-0.71892,0.13471,0.62571,-0.49382
-0.54797,0.15577,0.52577,-0.59869
-0.53287,0.15864,0.51607,-0.62605
-0.53287,0.15864,0.51607,-0.62605
-0.41236,0.23308,0.56612,-0.65597
-0.41236,0.23308,0.56612,-0.65597
-0.38389,0.24401,0.5593,-0.64045
-0.37824,0.25638,0.57641,-0.63211
-0.36261,0.26534,0.57849,-0.62141
-0.36506,0.2706,0.5868,-0.61502
-0.53343,0.41061,1.0177,-0.54622
-0.33097,0.36076,0.73674,-0.56776
-0.37237,0.32416,0.68981,-0.59451
-0.3259,0.31177,0.62448,-0.58813
-0.27899,0.33318,0.62832,-0.54534
-0.36823,0.31008,0.6451,-0.56599
-0.34619,0.3151,0.63601,-0.55811
-0.32966,0.31621,0.62261,-0.54972
-0.31685,0.33545,0.64814,-0.53947
-0.26177,0.35916,0.64729,-0.49502
-0.36255,0.3387,0.68325,-0.51252
-0.30982,0.34633,0.65349,-0.50258
-0.28309,0.36239,0.6617,-0.48983
-0.27537,0.37328,0.67255,-0.48611
-0.19328,0.40919,0.67727,-0.44539
-0.3111,0.38165,0.71051,-0.46098
-0.23715,0.40502,0.69813,-0.46041
-0.21282,0.40919,0.68358,-0.45351
-0.26653,0.39154,0.68738,-0.44037
-0.23473,0.42124,0.72,-0.42785
-0.20512,0.4318,0.71431,-0.41854
-0.17597,0.44027,0.70312,-0.4069
-0.12905,0.46317,0.70753,-0.36711
-0.2227,0.44062,0.73713,-0.38101
-0.1672,0.4508,0.71244,-0.36703
-0.14272,0.46153,0.71063,-0.3552
-0.12656,0.47315,0.71557,-0.34032
-0.080942,0.48692,0.70436,-0.30965
-0.15572,0.46209,0.71541,-0.32764
-0.11527,0.47544,0.70918,-0.32404
-0.11308,0.48349,0.71931,-0.31792
-0.12281,0.47331,0.70598,-0.29809
-0.072194,0.49375,0.70392,-0.2878
-0.054304,0.50213,0.70428,-0.28152
-0.055694,0.51684,0.73118,-0.27193
-0.053036,0.5156,0.726,-0.26188
-0.018078,0.52401,0.71114,-0.25986
-0.066056,0.49447,0.69286,-0.25068
-0.057513,0.50316,0.70042,-0.24353
-0.052553,0.51307,0.71559,-0.23587
-0.033457,0.51541,0.70209,-0.22953
-0.02709,0.51982,0.70551,-0.23002
0.025329,0.56161,0.74054,-0.22382
-0.028471,0.51937,0.7036,-0.2351
0.01582,0.54356,0.71558,-0.23484
0.02523,0.55593,0.73004,-0.23225
0.05863,0.57209,0.73041,-0.22528
0.056646,0.56909,0.73003,-0.23302
0.067664,0.57367,0.72944,-0.23063
0.067127,0.582,0.7428,-0.21637
0.097984,0.6014,0.75018,-0.19292
0.055718,0.55991,0.71151,-0.20306
0.064958,0.57667,0.73278,-0.19956
0.080624,0.58391,0.73431,-0.20397
0.03781,0.41731,0.43755,-0.16757
0.098385,0.55624,0.66308,-0.1918
0.10021,0.5767,0.70529,-0.1961
0.115,0.59464,0.72571,-0.19154
0.1325,0.62319,0.75892,-0.17586
0.093343,0.58121,0.71915,-0.18227
0.11029,0.59139,0.72142,-0.17942
0.12178,0.60166,0.73229,-0.17736
0.13254,0.60743,0.73445,-0.16514
0.12958,0.58877,0.70572,-0.17336
0.11723,0.58171,0.69377,-0.1722
0.11839,0.60322,0.73837,-0.17063
0.14001,0.61142,0.73394,-0.17029
0.17879,0.65501,0.77743,-0.16591
0.14253,0.60446,0.72456,-0.17274
0.15649,0.61532,0.72992,-0.16722
0.16546,0.61221,0.71278,-0.15738
0.16642,0.62645,0.74344,-0.15333
0.23207,0.693,0.80382,-0.14158
0.17359,0.5976,0.68572,-0.15155
0.17632,0.63039,0.74172,-0.14199
0.19624,0.64853,0.75783,-0.16551
0.2728,0.72766,0.83381,-0.16436
0.19133,0.63694,0.74651,-0.19095
0.21202,0.65127,0.74648,-0.19514
0.23241,0.69521,0.81218,-0.20949
0.3523,0.80076,0.90333,-0.20738
0.15801,0.62648,0.75336,-0.23899
