1.0995,1.2242,1.1003,-0.15084
-0.15651,0.5036,0.84883,-1.8798
0.35336,-0.33424,-1.2114,-1.2109
-0.011049,-0.43175,-1.2142,0.34079
-0.014642,-0.43383,-1.214,0.32776
-0.019294,-0.44689,-1.2369,0.34625
-0.019196,-0.44623,-1.2348,0.31433
-0.027889,-0.47633,-1.2912,0.29869
-0.016941,-0.44341,-1.2314,0.34126
-0.017183,-0.44357,-1.2309,0.29364
-0.021453,-0.45884,-1.2588,0.29251
-0.028645,-0.48284,-1.3061,0.27286
-0.01899,-0.45029,-1.2423,0.21713
-0.019358,-0.46574,-1.2793,0.16523
-0.02501,-0.45981,-1.2563,0.12485
-0.015602,-0.45171,-1.2507,0.055591
-0.13533,-0.43164,-1.1019,-0.0051583
-0.16412,-0.38443,-0.97479,-0.079582
-0.18028,-0.34764,-0.88229,-0.16377
-0.22308,-0.26075,-0.65836,-0.22076
-0.25545,-0.16684,-0.42853,-0.27408
-0.27862,-0.10186,-0.26913,-0.32937
-0.31981,-0.01661,-0.052981,-0.3923
-0.33707,0.028358,0.057705,-0.44814
-0.31929,0.059835,0.10748,-0.49851
-0.3523,0.12998,0.28368,-0.53986
-0.3503,0.22934,0.49427,-0.60223
-0.21674,0.32489,0.58585,-0.60779
-0.30464,0.3234,0.65108,-0.63501
-0.21918,0.33294,0.59742,-0.62253
-0.24124,0.3228,0.5946,-0.62124
-0.19082,0.34789,0.60064,-0.59623
-0.24226,0.33407,0.61459,-0.59911
-0.22006,0.36435,0.65731,-0.59159
-0.25041,0.34259,0.63242,-0.59747
-0.19235,0.3701,0.63876,-0.57572
-0.24657,0.35686,0.65315,-0.58922
-0.23387,0.36809,0.66674,-0.58548
-0.15438,0.39391,0.64908,-0.56889
-0.20889,0.38287,0.67226,-0.57568
-0.15048,0.43578,0.72678,-0.56312
-0.12455,0.42093,0.67364,-0.55463
-0.12737,0.41872,0.66908,-0.5482
-0.1252,0.43639,0.70195,-0.5462
-0.16535,0.41505,0.70248,-0.5545
-0.18003,0.41895,0.707,-0.56031
-0.15158,0.44613,0.73358,-0.5454
-0.14092,0.4426,0.71936,-0.54965
-0.065252,0.47959,0.72646,-0.52807
-0.066324,0.47964,0.72706,-0.52104
-0.13981,0.46367,0.75276,-0.53161
-0.13056,0.45235,0.72137,-0.52479
-0.11468,0.45556,0.71251,-0.52478
-0.031949,0.49683,0.72464,-0.50125
-0.029946,0.49611,0.71905,-0.4959
-0.098987,0.46665,0.7158,-0.50195
-0.061449,0.48049,0.71067,-0.49768
-0.060981,0.49316,0.73324,-0.49453
-0.049549,0.49736,0.73106,-0.49583
-0.052175,0.50841,0.7515,-0.47851
-0.057189,0.4967,0.73043,-0.48678
-0.019449,0.50953,0.72483,-0.47956
0.055112,0.55862,0.75788,-0.46161
-0.0078884,0.53856,0.76825,-0.47337
0.017538,0.53393,0.73788,-0.47057
0.078432,0.57379,0.76457,-0.44926
0.091273,0.57581,0.75499,-0.44275
0.038775,0.54824,0.74296,-0.4527
0.098885,0.58514,0.76172,-0.42555
0.05882,0.56152,0.74889,-0.43898
0.12843,0.60284,0.7703,-0.4286
0.13434,0.60754,0.77322,-0.42669
0.16274,0.61016,0.75368,-0.42247
0.10068,0.57839,0.74065,-0.4297
0.090811,0.57907,0.7473,-0.41864
0.14517,0.62326,0.78408,-0.39738
0.16913,0.62743,0.77152,-0.39404
0.13045,0.59884,0.74943,-0.41078
0.17609,0.63795,0.78311,-0.38928
0.11738,0.60281,0.7614,-0.40336
0.15152,0.61204,0.75279,-0.40501
0.20781,0.64816,0.77327,-0.38222
0.14472,0.61971,0.76824,-0.39493
0.18053,0.63482,0.7676,-0.39496
0.18435,0.6388,0.77029,-0.39308
0.24824,0.67857,0.79436,-0.37396
0.26475,0.68734,0.79592,-0.37038
0.20286,0.66165,0.79345,-0.3833
0.2277,0.66725,0.7865,-0.38187
0.29099,0.70547,0.80449,-0.35585
0.23643,0.67493,0.78971,-0.36719
0.22255,0.64933,0.74786,-0.36036
0.24989,0.68122,0.78766,-0.35297
0.26154,0.67211,0.75825,-0.34264
0.32363,0.69784,0.77333,-0.31275
0.32478,0.73613,0.82474,-0.30099
0.25815,0.69407,0.79688,-0.31518
0.21966,0.68322,0.81526,-0.3238
0.22763,0.67313,0.79364,-0.33159
0.17655,0.6381,0.76983,-0.37382
0.18952,0.65145,0.78303,-0.41565
